Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.01   37673/37673       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::allocator<std::vector<int, std::allocator<int> > > const&) [105]
                0.00    0.00   37402/128975      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [106]
                0.00    0.00   76218/392764      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [179]
                0.00    0.00   39008/222883      std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [192]
                0.00    0.00   38820/38820       void std::__alloc_on_move<std::allocator<std::vector<int, std::allocator<int> > > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::allocator<std::vector<int, std::allocator<int> > >&) [261]
                0.00    0.00   37185/37185       std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::get_allocator() const [263]
-----------------------------------------------
                0.01    0.00  329791/676227      std::vector<int, std::allocator<int> >::begin() const [90]
                0.01    0.00  346436/676227      std::vector<int, std::allocator<int> >::end() const [62]
[44]     5.4    0.02    0.00  676227         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [44]
-----------------------------------------------
                0.01    0.01  543373/543373      std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::seed(unsigned long) [16]
[45]     5.4    0.01    0.01  543373         unsigned long std::__detail::__mod<unsigned long, 312ul, 1ul, 0ul>(unsigned long) [45]
                0.01    0.00  515922/515922      std::__detail::_Mod<unsigned long, 312ul, 1ul, 0ul, true, true>::__calc(unsigned long) [68]
-----------------------------------------------
                0.02    0.00  402410/402410      std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [34]
[46]     5.4    0.02    0.00  402410         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [46]
                0.00    0.00  414712/414722      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [171]
-----------------------------------------------
                0.00    0.00       6/377500      std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [153]
                0.00    0.00      20/377500      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [155]
                0.00    0.00    7770/377500      std::vector<int, std::allocator<int> >::resize(unsigned long) [136]
                0.00    0.00   79532/377500      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [57]
                0.02    0.00  290172/377500      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [4]
[47]     5.4    0.02    0.00  377500         std::vector<int, std::allocator<int> >::size() const [47]
-----------------------------------------------
                0.00    0.00   26651/111578      Board::checkStatus() [18]
                0.00    0.01   84927/111578      Board::Board() [5]
[48]     4.9    0.00    0.02  111578         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [48]
                0.01    0.00  119233/119233      std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [71]
                0.00    0.01  114567/413885      std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [34]
-----------------------------------------------
                0.02    0.00  732694/732694      void std::swap<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*&, std::vector<int, std::allocator<int> >*&) [50]
[49]     4.1    0.02    0.00  732694         std::remove_reference<std::vector<int, std::allocator<int> >*&>::type&& std::move<std::vector<int, std::allocator<int> >*&>(std::vector<int, std::allocator<int> >*&) [49]
-----------------------------------------------
                0.00    0.02  247492/247492      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&) [51]
[50]     4.1    0.00    0.02  247492         void std::swap<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*&, std::vector<int, std::allocator<int> >*&) [50]
                0.02    0.00  732694/732694      std::remove_reference<std::vector<int, std::allocator<int> >*&>::type&& std::move<std::vector<int, std::allocator<int> >*&>(std::vector<int, std::allocator<int> >*&) [49]
-----------------------------------------------
                0.00    0.00    5227/80116       std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [123]
                0.00    0.01   74889/80116       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [43]
[51]     4.1    0.00    0.02   80116         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&) [51]
                0.00    0.02  247492/247492      void std::swap<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*&, std::vector<int, std::allocator<int> >*&) [50]
-----------------------------------------------
                0.00    0.00       9/12634       Board::operator=(Board const&) [152]
                0.00    0.01   12625/12634       Board::setBoardValues(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [53]
[52]     3.7    0.00    0.01   12634         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [52]
                0.00    0.01   14038/14038       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [59]
                0.00    0.00   13332/41870       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [76]
                0.00    0.00   26277/348667      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [183]
                0.00    0.00   13934/13934       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::capacity() const [295]
                0.00    0.00   13914/392764      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [179]
                0.00    0.00   13752/55949       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [240]
                0.00    0.00   13663/56932       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [237]
                0.00    0.00   13646/102648      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [220]
                0.00    0.00   13542/13542       void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::allocator<std::vector<int, std::allocator<int> > >&) [299]
                0.00    0.00   12631/12631       __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::_S_propagate_on_copy_assign() [307]
-----------------------------------------------
                0.00    0.00    4969/13871       State::setBoard(Board*) [56]
                0.00    0.01    8902/13871       State::State() [10]
[53]     3.7    0.00    0.01   13871         Board::setBoardValues(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [53]
                0.00    0.01   12625/12634       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [52]
-----------------------------------------------
                                                 <spontaneous>
[54]     3.0    0.00    0.01                 main [54]
                0.00    0.01       9/9           MCTS::findNextMove(Board*, int) [55]
                0.00    0.00      10/8971        Board::checkStatus() [18]
                0.00    0.00       1/1           MCTS::MCTS(int, int) [149]
                0.00    0.00       9/9           Board::operator=(Board const&) [152]
                0.00    0.00       1/29846       Board::Board() [5]
                0.00    0.00       9/11003       Node::~Node() <cycle 1> [140]
                0.00    0.00       1/44620       Board::~Board() [119]
                0.00    0.00       9/286847      Node::getState() [189]
                0.00    0.00       9/26166       State::getBoard() [276]
-----------------------------------------------
                0.00    0.01       9/9           main [54]
[55]     3.0    0.00    0.01       9         MCTS::findNextMove(Board*, int) [55]
                0.00    0.01       9/9           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [63]
                0.00    0.00       9/666         MCTS::expandNode(Node*) [13]
                0.00    0.00       9/4064        Node::Node(Node*) [6]
                0.00    0.00       9/5139        State::setBoard(Board*) [56]
                0.00    0.00       9/9           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [154]
                0.00    0.00       9/128975      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [106]
                0.00    0.00       9/363474      std::vector<int, std::allocator<int> >::~vector() [88]
                0.00    0.00      18/286847      Node::getState() [189]
                0.00    0.00      18/183332      Node::getChildren() [195]
                0.00    0.00       9/28          Tree::getRoot() [437]
                0.00    0.00       9/61323       std::allocator<std::vector<int, std::allocator<int> > >::allocator() [225]
                0.00    0.00       9/19154       State::setPlayer(int) [280]
                0.00    0.00       9/222883      std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [192]
                0.00    0.00       9/120564      std::vector<Node, std::allocator<Node> >::size() const [208]
                0.00    0.00       9/116123      std::allocator<int>::allocator() [212]
                0.00    0.00       9/800014      std::allocator<int>::~allocator() [163]
                0.00    0.00       9/77967       std::vector<Node, std::allocator<Node> >::operator[](unsigned long) [222]
                0.00    0.00       9/9           Tree::setRoot(Node*) [445]
-----------------------------------------------
                0.00    0.00       1/5139        Node::Node() [150]
                0.00    0.00       9/5139        MCTS::findNextMove(Board*, int) [55]
                0.00    0.01    2469/5139        Node::Node(State*) [39]
                0.00    0.01    2660/5139        State::getPossibleStates() [30]
[56]     3.0    0.00    0.01    5139         State::setBoard(Board*) [56]
                0.00    0.01    4882/37367       Board::getBoardValues() [25]
                0.00    0.00    4969/13871       Board::setBoardValues(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [53]
                0.00    0.00    5155/128975      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [106]
                0.00    0.00    5132/37294       Board::getMoves() [262]
                0.00    0.00    4938/14095       Board::setMoves(int) [292]
-----------------------------------------------
                0.00    0.01   42381/42381       std::vector<int, std::allocator<int> >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*) [61]
[57]     2.8    0.00    0.01   42381         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [57]
                0.00    0.00   79532/377500      std::vector<int, std::allocator<int> >::size() const [47]
                0.00    0.00   41477/41477       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [109]
                0.00    0.00   41158/339137      std::vector<int, std::allocator<int> >::end() const [62]
                0.00    0.00   40785/328802      std::vector<int, std::allocator<int> >::begin() const [90]
                0.00    0.00   41878/41878       std::vector<int, std::allocator<int> >::begin() [249]
                0.00    0.00   41735/41735       std::vector<int, std::allocator<int> >::capacity() const [250]
                0.00    0.00   41433/795619      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [164]
                0.00    0.00   41170/41170       std::vector<int, std::allocator<int> >::end() [251]
                0.00    0.00   40108/40108       __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_propagate_on_copy_assign() [257]
                0.00    0.00   38903/38903       void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&) [260]
-----------------------------------------------
                0.00    0.01   14070/14070       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [60]
[58]     2.8    0.00    0.01   14070         std::vector<int, std::allocator<int> >* std::__copy_move_a<false, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*) [58]
                0.00    0.01   13739/13739       std::vector<int, std::allocator<int> >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*) [61]
-----------------------------------------------
                0.00    0.01   14038/14038       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [52]
[59]     2.8    0.00    0.01   14038         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [59]
                0.00    0.01   13851/13851       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [60]
                0.00    0.00   26972/26972       std::_Miter_base<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [275]
-----------------------------------------------
                0.00    0.01   13851/13851       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [59]
[60]     2.8    0.00    0.01   13851         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [60]
                0.00    0.01   14070/14070       std::vector<int, std::allocator<int> >* std::__copy_move_a<false, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*) [58]
                0.00    0.00   27533/27533       std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [273]
                0.00    0.00   14193/217088      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [194]
                0.00    0.00   13472/13472       std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [302]
-----------------------------------------------
                0.00    0.01   13739/13739       std::vector<int, std::allocator<int> >* std::__copy_move_a<false, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*) [58]
[61]     2.8    0.00    0.01   13739         std::vector<int, std::allocator<int> >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*) [61]
                0.00    0.01   42381/42381       std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [57]
-----------------------------------------------
                0.00    0.00   41158/339137      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [57]
                0.00    0.01  297979/339137      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [4]
[62]     2.8    0.00    0.01  339137         std::vector<int, std::allocator<int> >::end() const [62]
                0.01    0.00  346436/676227      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [44]
-----------------------------------------------
                0.00    0.01       9/9           MCTS::findNextMove(Board*, int) [55]
[63]     2.7    0.00    0.01       9         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [63]
                0.00    0.01       9/9           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [82]
                0.00    0.00       9/413885      std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [34]
-----------------------------------------------
                0.01    0.00  679005/679005      std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [32]
[64]     2.7    0.01    0.00  679005         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [64]
-----------------------------------------------
                0.00    0.00    3697/609124      Board::newMove(int, int, int) [147]
                0.00    0.00   23548/609124      _GLOBAL__sub_I_curr_time [1]
                0.00    0.00   67870/609124      Board::getEmptyPos() [120]
                0.00    0.00  253701/609124      Board::checkStatus() [18]
                0.00    0.00  260308/609124      Board::Board() [5]
[65]     2.7    0.01    0.00  609124         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [65]
-----------------------------------------------
                0.00    0.01  548915/548915      std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::seed(unsigned long) [16]
[66]     2.7    0.00    0.01  548915         unsigned long std::__detail::__mod<unsigned long, 0ul, 1ul, 0ul>(unsigned long) [66]
                0.01    0.00  531693/531693      std::__detail::_Mod<unsigned long, 0ul, 1ul, 0ul, true, false>::__calc(unsigned long) [67]
-----------------------------------------------
                0.01    0.00  531693/531693      unsigned long std::__detail::__mod<unsigned long, 0ul, 1ul, 0ul>(unsigned long) [66]
[67]     2.7    0.01    0.00  531693         std::__detail::_Mod<unsigned long, 0ul, 1ul, 0ul, true, false>::__calc(unsigned long) [67]
-----------------------------------------------
                0.01    0.00  515922/515922      unsigned long std::__detail::__mod<unsigned long, 312ul, 1ul, 0ul>(unsigned long) [45]
[68]     2.7    0.01    0.00  515922         std::__detail::_Mod<unsigned long, 312ul, 1ul, 0ul, true, true>::__calc(unsigned long) [68]
-----------------------------------------------
                0.01    0.00  286146/286146      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [4]
[69]     2.7    0.01    0.00  286146         __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [69]
                0.00    0.00  293495/293495      std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [188]
-----------------------------------------------
                0.00    0.00       1/152420      Node::Node() [150]
                0.00    0.00    2553/152420      Node::Node(State*) [39]
                0.00    0.00   11094/152420      State::State(State*) [7]
                0.00    0.00   20273/152420      _GLOBAL__sub_I_curr_time [1]
                0.01    0.00  118499/152420      Node::findBestChild() [93]
[70]     2.7    0.01    0.00  152420         State::getVisitCount() [70]
-----------------------------------------------
                0.01    0.00  119233/119233      std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [48]
[71]     2.7    0.01    0.00  119233         std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [71]
                0.00    0.00  125016/795619      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [164]
                0.00    0.00  102889/102899      int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [219]
-----------------------------------------------
