Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   23500/49337       Board::newMove(int, int, int) [150]
                0.00    0.00   47000/98674       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long) [333]
                0.00    0.00   27607/223892      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [253]
                0.00    0.00   23500/92209       State::setPlayer(int) [334]
                0.00    0.00   23500/295889      State::getPlayer() [232]
                0.00    0.00   23500/108946      State::getBoard() [300]
                0.00    0.00    4107/4107        std::vector<State, std::allocator<State> >::vector() [420]
                0.00    0.00    4107/100196      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [328]
-----------------------------------------------
                0.00    0.00     213/23713       Node::Node(Node*) [28]
                0.00    0.13   23500/23713       MCTS::expandNode(Node*) [3]
[13]    20.2    0.00    0.13   23713         std::vector<Node, std::allocator<Node> >::push_back(Node const&) [13]
                0.00    0.09   15505/15505       void std::vector<Node, std::allocator<Node> >::_M_emplace_back_aux<Node const&>(Node const&) [25]
                0.00    0.04    8208/23713       void std::allocator_traits<std::allocator<Node> >::construct<Node, Node const&>(std::allocator<Node>&, Node*, Node const&) [16]
-----------------------------------------------
[14]    19.0    0.00    0.13   23926+1195144 <cycle 2 as a whole> [14]
                0.00    0.11  207166             Node::Node(Node const&) <cycle 2> [22]
                0.00    0.02  207166             std::vector<Node, std::allocator<Node> >::vector(std::vector<Node, std::allocator<Node> > const&) <cycle 2> [88]
                0.00    0.00  207166             Node* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, Node*, Node>(__gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, __gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, Node*, std::allocator<Node>&) <cycle 2> [264]
                0.00    0.00  207166             Node* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, Node*>(__gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, __gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, Node*) <cycle 2> [263]
                0.00    0.00  207166             Node* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, Node*>(__gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, __gnu_cxx::__normal_iterator<Node const*, std::vector<Node, std::allocator<Node> > >, Node*) <cycle 2> [262]
                0.00    0.00  183240             void std::_Construct<Node, Node const&>(Node*, Node const&) <cycle 2> [282]
-----------------------------------------------
                0.00    0.12   23713/23713       void std::allocator_traits<std::allocator<Node> >::construct<Node, Node const&>(std::allocator<Node>&, Node*, Node const&) [16]
[15]    18.9    0.00    0.12   23713         _ZN9__gnu_cxx13new_allocatorI4NodeE9constructIS1_IRKS1_EEEvPT_DpOT0_ [15]
                0.00    0.12   23713/23926       Node::Node(Node const&) <cycle 2> [22]
                0.00    0.00   23713/246171      Node const& std::forward<Node const&>(std::remove_reference<Node const&>::type&) [247]
                0.00    0.00   23713/3225324     operator new(unsigned long, void*) [170]
-----------------------------------------------
                0.00    0.04    8208/23713       std::vector<Node, std::allocator<Node> >::push_back(Node const&) [13]
                0.00    0.08   15505/23713       void std::vector<Node, std::allocator<Node> >::_M_emplace_back_aux<Node const&>(Node const&) [25]
[16]    18.9    0.00    0.12   23713         void std::allocator_traits<std::allocator<Node> >::construct<Node, Node const&>(std::allocator<Node>&, Node*, Node const&) [16]
                0.00    0.12   23713/23713       _ZN9__gnu_cxx13new_allocatorI4NodeE9constructIS1_IRKS1_EEEvPT_DpOT0_ [15]
                0.00    0.00   23713/246171      Node const& std::forward<Node const&>(std::remove_reference<Node const&>::type&) [247]
-----------------------------------------------
                0.00    0.12  230666/230666      State::State(State const&) [18]
[17]    18.5    0.00    0.12  230666         Board::Board(Board const&) [17]
                0.00    0.12  230666/230666      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [19]
-----------------------------------------------
                0.00    0.01   23500/230666      _ZN9__gnu_cxx13new_allocatorI5StateE9constructIS1_IRKS1_EEEvPT_DpOT0_ [96]
                0.00    0.11  207166/230666      Node::Node(Node const&) <cycle 2> [22]
[18]    18.5    0.00    0.12  230666         State::State(State const&) [18]
                0.00    0.12  230666/230666      Board::Board(Board const&) [17]
-----------------------------------------------
                0.00    0.12  230666/230666      Board::Board(Board const&) [17]
[19]    18.5    0.00    0.12  230666         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [19]
                0.00    0.12  230666/274010      std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [11]
                0.00    0.00  230666/519872      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [213]
                0.00    0.00  230666/230666      __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [248]
                0.00    0.00  230666/2559016     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [177]
                0.00    0.00  230666/230666      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [250]
                0.00    0.00  230666/665289      std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [195]
                0.00    0.00  230666/1427849     std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [187]
                0.00    0.00  230666/375321      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [227]
                0.00    0.00  230666/375321      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [228]
-----------------------------------------------
                0.00    0.12   23500/23500       MCTS::expandNode(Node*) [3]
[20]    18.3    0.00    0.12   23500         Node::Node(State*) [20]
                0.00    0.09   23500/54238       State::State() [5]
                0.00    0.02   23500/47037       State::setBoard(Board*) [52]
                0.00    0.01   23500/23501       std::vector<Node, std::allocator<Node> >::reserve(unsigned long) [95]
                0.00    0.00   23500/809903      State::getVisitCount() [97]
                0.00    0.00   23500/108946      State::getBoard() [300]
                0.00    0.00   23500/30737       std::vector<Node, std::allocator<Node> >::vector() [362]
                0.00    0.00   23500/295889      State::getPlayer() [232]
                0.00    0.00   23500/92209       State::setPlayer(int) [334]
                0.00    0.00   23500/427389      State::getWinScore() [216]
                0.00    0.00   23500/46722       State::setWinScore(double) [352]
                0.00    0.00   23500/45173       State::setVisitCount(int) [353]
-----------------------------------------------
                0.00    0.00      36/144655      Board::operator=(Board const&) [151]
                0.00    0.03   43344/144655      Board::Board(Board*) [57]
                0.00    0.08  101275/144655      Board::setBoardValues(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [29]
[21]    16.8    0.00    0.11  144655         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [21]
                0.00    0.07  101311/101311      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [31]
                0.00    0.02   43344/43344       std::vector<int, std::allocator<int> >* std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [74]
                0.00    0.01  101311/101311      void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::allocator<std::vector<int, std::allocator<int> > >&) [121]
                0.00    0.00   43344/579208      void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [44]
                0.00    0.00  101311/231460      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [141]
                0.00    0.00  101311/491758      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [136]
                0.00    0.00  245966/2559016     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [177]
                0.00    0.00  144655/144655      __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::_S_propagate_on_copy_assign() [289]
                0.00    0.00  144655/144655      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::capacity() const [290]
                0.00    0.00  144655/375321      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [227]
                0.00    0.00  144655/375321      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [228]
                0.00    0.00  144655/1427849     std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [187]
                0.00    0.00   43344/579208      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [203]
-----------------------------------------------
                              183240             void std::_Construct<Node, Node const&>(Node*, Node const&) <cycle 2> [282]
                0.00    0.00     213/23926       Node::Node(Node*) [28]
                0.00    0.12   23713/23926       _ZN9__gnu_cxx13new_allocatorI4NodeE9constructIS1_IRKS1_EEEvPT_DpOT0_ [15]
[22]    16.6    0.00    0.11  207166         Node::Node(Node const&) <cycle 2> [22]
                0.00    0.11  207166/230666      State::State(State const&) [18]
                              207166             std::vector<Node, std::allocator<Node> >::vector(std::vector<Node, std::allocator<Node> > const&) <cycle 2> [88]
-----------------------------------------------
                0.01    0.09  780894/780894      Board::Board() [6]
[23]    14.9    0.01    0.09  780894         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long, std::vector<int, std::allocator<int> > const&) [23]
                0.00    0.09  130149/130149      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [26]
                0.00    0.00  130149/231460      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [141]
                0.00    0.00 1561788/2559016     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [177]
                0.00    0.00  130149/130149      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator<std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, __gnu_cxx::__enable_if<std::__are_same<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>::__value, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__type> const&) [293]
-----------------------------------------------
                0.00    0.09   25837/25837       MCTS::simulateRandomPlayout(Node*, int) [4]
[24]    14.3    0.00    0.09   25837         State::randomPlay(int) [24]
                0.00    0.06   25837/29944       std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::mersenne_twister_engine<long, void>(long&) [36]
                0.00    0.03   25837/29944       int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul> >(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [66]
                0.00    0.01   25837/100196      Board::getEmptyPos() [69]
                0.00    0.00   25837/49337       Board::newMove(int, int, int) [150]
                0.00    0.00   51674/98674       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long) [333]
                0.00    0.00   25837/223892      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [253]
                0.00    0.00   25837/29944       std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [366]
                0.00    0.00   25837/100196      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [328]
-----------------------------------------------
                0.00    0.09   15505/15505       std::vector<Node, std::allocator<Node> >::push_back(Node const&) [13]
[25]    13.6    0.00    0.09   15505         void std::vector<Node, std::allocator<Node> >::_M_emplace_back_aux<Node const&>(Node const&) [25]
                0.00    0.08   15505/23713       void std::allocator_traits<std::allocator<Node> >::construct<Node, Node const&>(std::allocator<Node>&, Node*, Node const&) [16]
                0.00    0.01   15505/69955       void std::_Destroy<Node*, Node>(Node*, Node*, std::allocator<Node>&) <cycle 1> [235]
                0.00    0.00   15505/15505       std::vector<Node, std::allocator<Node> >::_M_check_len(unsigned long, char const*) const [149]
                0.00    0.00   15505/849438      std::vector<Node, std::allocator<Node> >::size() const [132]
                0.00    0.00   31010/549694      std::_Vector_base<Node, std::allocator<Node> >::_M_get_Tp_allocator() [204]
                0.00    0.00   15505/246172      std::_Vector_base<Node, std::allocator<Node> >::_M_allocate(unsigned long) [246]
                0.00    0.00   15505/246171      Node const& std::forward<Node const&>(std::remove_reference<Node const&>::type&) [247]
                0.00    0.00   15505/15505       Node* std::__uninitialized_move_if_noexcept_a<Node*, Node*, std::allocator<Node> >(Node*, Node*, Node*, std::allocator<Node>&) [392]
                0.00    0.00   15505/278465      std::_Vector_base<Node, std::allocator<Node> >::_M_deallocate(Node*, unsigned long) [234]
-----------------------------------------------
                0.00    0.09  130149/130149      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long, std::vector<int, std::allocator<int> > const&) [23]
[26]    13.2    0.00    0.09  130149         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [26]
                0.00    0.08  130149/130149      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [27]
                0.00    0.00  260298/491758      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [136]
                0.00    0.00  260298/260298      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator+(long) const [140]
                0.00    0.00  130149/130149      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::cbegin() const [297]
                0.00    0.00  130149/130149      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [294]
-----------------------------------------------
                0.00    0.08  130149/130149      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [26]
[27]    12.5    0.00    0.08  130149         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [27]
                0.00    0.06  130149/130149      std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&) [41]
                0.00    0.01  130149/579208      void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [44]
                0.00    0.01  260298/260298      std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [117]
                0.00    0.00  130149/491758      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [136]
                0.00    0.00  520596/1427849     std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [187]
                0.00    0.00  260298/954678      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [188]
                0.00    0.00  130149/130149      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [296]
                0.00    0.00  130149/130149      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [295]
                0.00    0.00  130149/404159      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [222]
                0.00    0.00  130149/579208      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [203]
-----------------------------------------------
                0.00    0.00      36/7236        MCTS::findNextMove(Board*, int) [2]
                0.00    0.08    7200/7236        MCTS::simulateRandomPlayout(Node*, int) [4]
[28]    11.8    0.00    0.08    7236         Node::Node(Node*) [28]
                0.00    0.05   14472/21672       State::State(State*) [37]
                0.00    0.03    7236/54238       State::State() [5]
                0.00    0.00     213/23713       std::vector<Node, std::allocator<Node> >::push_back(Node const&) [13]
                0.00    0.00     213/23926       Node::Node(Node const&) <cycle 2> [22]
                0.00    0.00    7236/7236        State::operator=(State&&) [148]
                0.00    0.00    7236/300896      State::~State() [71]
                0.00    0.00     213/69955       Node::~Node() <cycle 1> [78]
                0.00    0.00    7449/849438      std::vector<Node, std::allocator<Node> >::size() const [132]
                0.00    0.00     213/386756      std::vector<Node, std::allocator<Node> >::operator[](unsigned long) [134]
                0.00    0.00    7662/942812      Node::getChildren() [189]
                0.00    0.00    7236/30737       std::vector<Node, std::allocator<Node> >::vector() [362]
                0.00    0.00    7236/1731593     Node::getState() [184]
                0.00    0.00    7236/212501      Node::getParent() [254]
                0.00    0.00    7236/30736       Node::setParent(Node*) [363]
                0.00    0.00    7236/7236        Node::getUCB() [399]
                0.00    0.00    7236/389452      Node::setUCB(double) [225]
-----------------------------------------------
                0.00    0.04   47037/101275      State::setBoard(Board*) [52]
                0.00    0.04   54238/101275      State::State() [5]
[29]    11.7    0.00    0.08  101275         Board::setBoardValues(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [29]
                0.00    0.08  101275/144655      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [21]
-----------------------------------------------
                0.00    0.07  101311/101311      __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [31]
[30]    10.9    0.00    0.07  101311         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [30]
                0.00    0.07  101311/101311      std::vector<int, std::allocator<int> >* std::__copy_move_a<false, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*) [34]
                0.00    0.00  101311/1084827     __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [106]
